X		Y
492749.0228	2167055.962
492749.0264	2167055.966
492749.0266	2167055.965
492749.0209	2167055.966
492749.0211	2167055.965
492749.0208	2167055.967
492749.0161	2167055.967
492749.0163	2167055.968
492749.0142	2167055.968
492749.0157	2167055.966
492749.0148	2167055.968
492749.016	2167055.967
492749.0144	2167055.966
492749.016	2167055.969
492749.0152	2167055.967
492749.0139	2167055.968
492749.0171	2167055.967
492749.0151	2167055.968
492749.0163	2167055.967
492749.0171	2167055.968
